birth,death
0.0,0.012319432976499489
0.0,0.01222951610000035
0.0,0.01165724799250037
0.0,0.01126924414450017
0.0,0.009676312024998409
0.0,0.007519981249999437
0.0,0.0071315712652495955
0.0,0.006409022786500631
0.0,0.006260063850000027
0.0,0.005512322402499721
0.0,0.005491890836998747
0.0,0.005455552857249934
0.0,0.0054402911162501994
0.0,0.005419896882498915
0.0,0.005246523217999852
0.0,0.004996498495249963
0.0,0.00449211047625022
0.0,0.004290726925000003
0.0,0.004069253476250138
0.0,0.004068717312998588
0.0,0.0039877738562493995
0.0,0.0038609828169972626
0.0,0.0038595607222500555
0.0,0.0038543950512503595
0.0,0.0037248922239999233
0.0,0.003699511224999973
0.0,0.003632985413000034
0.0,0.003630058992501022
0.0,0.003557215731250237
0.0,0.0035546773330001956
0.0,0.003543171356500236
0.0,0.003530210724999929
0.0,0.003502484844999489
0.0,0.003437351125000136
0.0,0.003334412457998766
0.0,0.0032780005924987234
0.0,0.003256415172250225
0.0,0.003230417801249568
0.0,0.0031614499502501787
0.0,0.0031570811762497075
0.0,0.0030988812712524176
0.0,0.0030958577280012964
0.0,0.0030883905642503863
0.0,0.003038256770000221
0.0,0.002946317812249824
0.0,0.0028938332524996984
0.0,0.002865054726250733
0.0,0.002849161261249268
0.0,0.0028099238612490866
0.0,0.002764026348249972
0.0,0.002754441911249423
0.0,0.002749490282500054
0.0,0.0027110416812499813
0.0,0.0026885926262492903
0.0,0.0026746660752511127
0.0,0.0026546122250001186
0.0,0.002652401367249945
0.0,0.002613431847999558
0.0,0.00260594481799951
0.0,0.002591610193000508
0.0,0.0025834918962499226
0.0,0.00253397006825031
0.0,0.0024425373212512047
0.0,0.0024182816852503387
0.0,0.0023974742464999785
0.0,0.002362856991249866
0.0,0.002261262391249877
0.0,0.0022413388412499194
0.0,0.0022258075292501357
0.0,0.0021327978365012303
0.0,0.0020862313142498653
0.0,0.0020667307862502994
0.0,0.002061947828250229
0.0,0.002051248225000283
0.0,0.0020501268302502425
0.0,0.002024362662500029
0.0,0.0020052263582501268
0.0,0.0019898955699997447
0.0,0.0019816502524996277
0.0,0.0019425684062497422
0.0,0.0019049504012502625
0.0,0.001899933432500125
0.0,0.001898332494248743
0.0,0.0018964274132499586
0.0,0.0018927687290002158
0.0,0.0018673253862497826
0.0,0.0018439367162500246
0.0,0.0018206769912497685
0.0,0.0017647785664998508
0.0,0.001758976565000154
0.0,0.0017470611380001199
0.0,0.001722227577249852
0.0,0.0017016894920004475
0.0,0.0016604418100000624
0.0,0.0016414162762491778
0.0,0.0016367895812501928
0.0,0.0016142359932506184
0.0,0.0016046508724999128
0.0,0.0015961795824997573
0.0,0.001589801104999948
0.0,0.0015859811912492996
0.0,0.001579139584251077
0.0,0.001565696848250025
0.0,0.0015637268862500014
